stage,group,group_rate,res_type,res_id,res_number,item_rate,initial_production_number,production_number,production_interval
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
503037,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
503038,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
503039,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
503040,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504001,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504002,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504003,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504004,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504005,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504006,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504007,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504008,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504009,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504010,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504011,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504012,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504013,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504014,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504015,0,602,2,10,1,1,,,
,1,238,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504016,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504017,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504018,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504019,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504020,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504021,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504022,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504023,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504024,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504025,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504026,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504027,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504028,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504029,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504030,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504031,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504032,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504033,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504034,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504035,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504036,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504037,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504038,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504039,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504040,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504041,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504042,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504043,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504044,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
504045,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505001,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505002,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505003,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505004,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505005,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505006,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505007,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505008,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505009,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505010,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505011,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505012,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505013,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
505014,0,595,2,10,1,1,,,
,1,245,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
